customer,customer_lifetime_value,education,gender,income,monthly_premium_auto,number_of_open_complaints,policy_type,state,total_claim_amount,vehicle_class
SL98898,9048.983447,High School or Below,M,0.0,119.0,0.0,Personal Auto,Nevada,571.2,Luxury
LH90819,4210.096739,Master,M,21885.0,108.0,0.0,Corporate Auto,California,52.339396,SUV
OL55220,5241.142484,Bachelor,F,48345.0,67.0,0.0,Personal Auto,California,212.009825,Four-Door Car
YU90693,2481.842224,High School or Below,F,77993.0,62.0,0.0,Personal Auto,California,297.6,Four-Door Car
NM70181,3585.942995,Master,M,25748.0,90.0,0.0,Personal Auto,Oregon,117.871165,Four-Door Car
ZU30804,5498.940679,College,M,22520.0,73.0,0.0,Personal Auto,California,350.4,Four-Door Car
ZT31931,10377.36842,High School or Below,M,0.0,95.0,0.0,Personal Auto,Oregon,579.452318,Two-Door Car
BS29584,2589.695091,College,F,0.0,73.0,0.0,Personal Auto,Oregon,350.4,Four-Door Car
SX63814,9312.585034,High School or Below,M,75986.0,115.0,0.0,Personal Auto,Arizona,89.119797,Four-Door Car
YL81070,14396.24222,High School or Below,M,0.0,205.0,0.0,Personal Auto,Oregon,1476.0,Luxury
RW24925,31920.76916,College,F,58542.0,114.0,0.0,Personal Auto,Oregon,129.985718,SUV
FB84409,4921.325084,Bachelor,M,43640.0,64.0,2.0,Personal Auto,Arizona,1.208908,Four-Door Car
YP38413,25805.50599,College,F,86901.0,72.0,0.0,Personal Auto,Oregon,313.366255,Two-Door Car
ZE53116,5963.818306,High School or Below,M,94115.0,74.0,0.0,Personal Auto,Arizona,409.089884,Four-Door Car
SU95720,8923.113112,High School or Below,M,0.0,125.0,0.0,Personal Auto,California,900.0,SUV
UM94104,5214.971007,High School or Below,M,65375.0,65.0,0.0,Personal Auto,Oregon,6.07744,Four-Door Car
ET64307,12522.53868,Bachelor,F,44341.0,105.0,0.0,Personal Auto,California,355.114822,Luxury
XD32841,13897.38856,Bachelor,M,24378.0,188.0,0.0,Corporate Auto,Oregon,902.4,SUV
SI90461,3372.420457,High School or Below,F,93489.0,84.0,0.0,Corporate Auto,Washington,104.280764,Four-Door Car
RV75918,7809.515468,College,F,69161.0,97.0,0.0,Personal Auto,California,341.431343,Four-Door Car
DZ64604,12269.41862,High School or Below,M,60774.0,154.0,0.0,Personal Auto,California,739.2,SUV
WF98532,3123.080994,Bachelor,M,0.0,101.0,4.0,Personal Auto,California,960.115399,SUV
GQ15613,8004.214781,High School or Below,F,54008.0,67.0,0.0,Personal Auto,Arizona,370.503286,Four-Door Car
XU63766,8105.872317,Bachelor,F,0.0,74.0,0.0,Personal Auto,Oregon,232.01349,Four-Door Car
VU35401,2758.703811,High School or Below,F,44619.0,68.0,0.0,Corporate Auto,Nevada,283.668439,Four-Door Car
NH95163,3707.282365,College,F,16476.0,101.0,0.0,Personal Auto,Oregon,313.885191,Four-Door Car
CD55111,30154.68108,Master,M,73359.0,94.0,0.0,Corporate Auto,California,107.187926,Two-Door Car
TQ73797,8099.838433,Bachelor,M,25949.0,104.0,0.0,Personal Auto,California,499.2,SUV
CC43119,2921.490461,Bachelor,F,62018.0,73.0,0.0,Corporate Auto,California,90.094835,Two-Door Car
CD38665,14510.44376,High School or Below,M,41433.0,183.0,0.0,Personal Auto,California,1317.6,Luxury
JM30137,16793.9728,College,F,0.0,238.0,1.0,Personal Auto,Washington,1142.4,Luxury
CJ29883,5332.462694,Doctor,F,68931.0,66.0,0.0,Personal Auto,Arizona,309.577946,Four-Door Car
LJ35581,10025.91827,Bachelor,F,0.0,141.0,0.0,Personal Auto,Washington,1015.2,SUV
DL11519,6875.606133,College,M,0.0,104.0,0.0,Special Auto,Oregon,748.8,SUV
AK11719,2272.30731,Master,M,0.0,64.0,0.0,Corporate Auto,California,286.124652,Four-Door Car
YL91288,8923.154803,Master,F,98044.0,73.0,0.0,Personal Auto,California,347.336864,Four-Door Car
XV53746,16484.01644,High School or Below,F,91354.0,68.0,0.0,Special Auto,California,361.646987,Two-Door Car
HU57895,6860.592636,College,F,0.0,109.0,4.0,Corporate Auto,Washington,605.137484,Luxury
MI95708,12947.68269,High School or Below,F,15083.0,115.0,0.0,Personal Auto,Arizona,552.0,Four-Door Car
AX45422,13786.70272,High School or Below,F,0.0,61.0,0.0,Personal Auto,California,370.755025,Four-Door Car
KT92231,7706.032636,Bachelor,M,0.0,107.0,0.0,Personal Auto,Oregon,1267.709661,Luxury
BM53580,8520.145801,Bachelor,F,0.0,80.0,0.0,Personal Auto,Oregon,69.142986,Four-Door Car
ZB32409,2242.226055,Bachelor,F,0.0,67.0,3.0,Personal Auto,California,618.355883,Four-Door Car
XA21742,27069.49674,Bachelor,F,22955.0,92.0,3.0,Personal Auto,California,441.6,Four-Door Car
RD22761,20579.69157,Bachelor,M,0.0,69.0,0.0,Personal Auto,Washington,566.673518,Four-Door Car
PZ10136,2465.616631,Master,M,51641.0,63.0,1.0,Personal Auto,Oregon,137.091494,Four-Door Car
OG62048,9052.951051,Master,F,10211.0,119.0,0.0,Personal Auto,California,571.2,SUV
IH23596,2546.364668,Bachelor,F,0.0,68.0,0.0,Corporate Auto,California,296.692076,Four-Door Car
HE72629,3007.386248,Bachelor,F,0.0,80.0,0.0,Personal Auto,Arizona,16.524885,Two-Door Car
KW52549,27789.69235,Bachelor,F,33806.0,89.0,0.0,Personal Auto,Arizona,395.729716,Four-Door Car
OZ82391,6289.014959,Master,M,50269.0,80.0,0.0,Personal Auto,California,32.228778,Two-Door Car
HH22446,3954.344534,Bachelor,M,18375.0,103.0,0.0,Personal Auto,Nevada,535.080276,Luxury
HW16019,7583.189638,Bachelor,M,24133.0,68.0,0.0,Personal Auto,Oregon,76.026046,Two-Door Car
IS30186,6186.497831,College,F,88375.0,77.0,0.0,Personal Auto,California,0.42331,Four-Door Car
HN45134,5757.442258,Master,M,88997.0,72.0,0.0,Personal Auto,Arizona,174.041566,Four-Door Car
XI79589,4473.883999,High School or Below,F,0.0,125.0,0.0,Personal Auto,California,600.0,SUV
LK57294,4786.009693,High School or Below,M,23402.0,61.0,0.0,Personal Auto,Oregon,292.8,Four-Door Car
JM88889,12244.9049,High School or Below,F,46396.0,103.0,1.0,Corporate Auto,California,384.01403,Four-Door Car
EZ51276,7121.080412,College,F,0.0,96.0,0.0,Personal Auto,Arizona,460.8,Four-Door Car
JF16295,7547.762822,High School or Below,F,0.0,102.0,0.0,Personal Auto,Oregon,489.6,Four-Door Car
XU76821,20380.06652,College,F,33175.0,66.0,0.0,Corporate Auto,California,84.520776,Two-Door Car
KR62128,9011.764865,Master,F,63885.0,114.0,0.0,Personal Auto,California,86.477384,SUV
TG70775,20096.89337,High School or Below,F,92766.0,71.0,0.0,Personal Auto,California,379.029102,Two-Door Car
XR75319,4786.889347,College,M,45515.0,61.0,0.0,Personal Auto,Arizona,236.907007,Two-Door Car
QB26845,11578.12643,Bachelor,M,0.0,115.0,0.0,Personal Auto,Oregon,1163.620366,SUV
No94161,2719.431536,High School or Below,M,37703.0,70.0,0.0,Corporate Auto,California,83.121963,Two-Door Car
SQ87105,4760.941906,Bachelor,F,0.0,68.0,0.0,Corporate Auto,Oregon,489.6,Four-Door Car
XM14899,8701.363763,College,M,0.0,122.0,0.0,Personal Auto,Oregon,684.851797,SUV
QQ51185,2659.495086,College,F,64987.0,66.0,0.0,Personal Auto,Nevada,182.927837,Four-Door Car
XW51700,5139.561422,High School or Below,F,73180.0,64.0,0.0,Personal Auto,Arizona,132.543257,Four-Door Car
YK60829,20096.89337,High School or Below,F,92766.0,71.0,0.0,Corporate Auto,Oregon,379.029102,Two-Door Car
FB68802,4025.095533,College,M,0.0,119.0,2.0,Personal Auto,Arizona,571.2,SUV
ON67674,2771.045031,College,F,50071.0,71.0,0.0,Personal Auto,California,18.918935,Two-Door Car
MS20849,6745.886896,College,M,53058.0,91.0,4.0,Personal Auto,California,209.465295,Four-Door Car
VK94354,9259.715798,Master,M,0.0,127.0,0.0,Special Auto,Oregon,22.483259,SUV
PZ53130,8467.267232,College,F,16370.0,74.0,0.0,Personal Auto,California,296.049396,Two-Door Car
HV75704,22762.21479,Bachelor,F,70521.0,63.0,0.0,Corporate Auto,California,302.4,Four-Door Car
GU18646,9332.494982,Bachelor,M,58007.0,81.0,0.0,Special Auto,Oregon,518.346912,Two-Door Car
LI77073,7100.3251,College,M,31670.0,179.0,0.0,Corporate Auto,Oregon,1288.8,Luxury
FW43809,8007.399376,High School or Below,F,0.0,112.0,0.0,Personal Auto,Oregon,537.6,Luxury
WC11515,19511.99782,Bachelor,F,0.0,70.0,0.0,Corporate Auto,Arizona,491.112176,Four-Door Car
ZT52415,8145.985919,Bachelor,F,62534.0,68.0,0.0,Personal Auto,Oregon,326.4,Two-Door Car
PH83205,2810.464447,Bachelor,M,26790.0,71.0,0.0,Corporate Auto,Oregon,340.8,Two-Door Car
GI46001,6846.150323,Bachelor,F,0.0,95.0,0.0,Personal Auto,California,456.0,Two-Door Car
DY27653,3755.806897,High School or Below,F,56178.0,94.0,0.0,Personal Auto,Oregon,451.2,Four-Door Car
GB70718,2393.036297,High School or Below,F,28646.0,61.0,0.0,Personal Auto,Arizona,355.028632,Four-Door Car
YE12395,40636.66734,High School or Below,M,31267.0,129.0,0.0,Personal Auto,Oregon,619.2,Luxury
MA94219,9067.658438,College,M,78250.0,114.0,0.0,Personal Auto,Nevada,547.2,Four-Door Car
FJ28407,5619.689084,High School or Below,M,0.0,153.0,0.0,Personal Auto,California,1027.000029,SUV
CJ72056,8013.895125,Bachelor,M,65636.0,67.0,0.0,Personal Auto,California,321.6,Four-Door Car
QU52713,4089.036013,Bachelor,M,43177.0,103.0,0.0,Corporate Auto,California,420.966805,SUV
FE20514,5065.486772,College,M,26733.0,66.0,0.0,Personal Auto,Oregon,218.717113,Four-Door Car
RY43586,8372.851175,Master,F,12590.0,73.0,0.0,Personal Auto,Oregon,132.503461,Two-Door Car
SK66747,66025.75407,Bachelor,M,33481.0,188.0,0.0,Personal Auto,Washington,1194.892002,Luxury
SC31713,8175.315246,College,F,0.0,80.0,0.0,Personal Auto,California,384.0,Four-Door Car
TH72420,8720.458745,Doctor,M,25752.0,73.0,0.0,Personal Auto,Oregon,378.262864,Two-Door Car
FD75102,3237.500928,College,F,27982.0,87.0,0.0,Personal Auto,California,14.743099,Two-Door Car
LW75453,5354.612433,Bachelor,M,29445.0,68.0,0.0,Personal Auto,California,334.015169,Four-Door Car
BS96517,2375.001798,College,F,47455.0,61.0,0.0,Personal Auto,Washington,278.804991,Four-Door Car
SO55284,8646.504109,High School or Below,F,64125.0,108.0,0.0,Personal Auto,Nevada,369.818708,SUV
SD83603,6672.127831,College,F,56830.0,83.0,0.0,Personal Auto,Oregon,319.799712,Two-Door Car
JQ68425,12919.41828,College,M,58236.0,108.0,0.0,Corporate Auto,California,67.253453,SUV
VM51572,7385.359236,Bachelor,M,54289.0,62.0,0.0,Personal Auto,Washington,430.093647,Four-Door Car
JH58282,7200.664877,College,F,0.0,66.0,0.0,Personal Auto,California,316.8,Four-Door Car
WP23743,7281.715134,College,M,47482.0,93.0,0.0,Corporate Auto,California,594.177664,Four-Door Car
DS47984,3237.996209,Master,M,60244.0,83.0,3.0,Personal Auto,Arizona,326.281835,Four-Door Car
UV52613,2722.986709,College,M,20867.0,71.0,0.0,Personal Auto,Arizona,340.8,Four-Door Car
XM96138,11277.72488,Master,M,98138.0,93.0,1.0,Personal Auto,California,427.52731,Four-Door Car
HF95739,8555.887254,High School or Below,M,0.0,81.0,0.0,Personal Auto,California,583.2,Four-Door Car
HG81101,2911.923334,Bachelor,F,20327.0,74.0,0.0,Personal Auto,Washington,824.254866,Four-Door Car
VN27419,10083.48688,High School or Below,F,11828.0,90.0,0.0,Personal Auto,Oregon,571.479602,Four-Door Car
VZ59523,5704.977144,Doctor,M,50695.0,71.0,0.0,Personal Auto,Arizona,110.567069,Two-Door Car
UF91715,7664.80924,High School or Below,M,0.0,107.0,0.0,Personal Auto,Nevada,770.4,Four-Door Car
JV13438,4909.027487,High School or Below,M,98693.0,61.0,0.0,Personal Auto,Oregon,292.8,Four-Door Car
MN82687,5470.060561,Bachelor,F,54507.0,138.0,0.0,Personal Auto,Oregon,702.990032,SUV
MR50410,5067.002561,College,M,89703.0,126.0,0.0,Personal Auto,Nevada,601.983113,SUV
DT53270,4896.271406,College,F,0.0,71.0,0.0,Personal Auto,Washington,421.147532,Four-Door Car
DA79098,4572.041785,Bachelor,M,0.0,67.0,1.0,Personal Auto,California,357.14996,Two-Door Car
FY86121,8237.376444,College,M,70882.0,69.0,0.0,Personal Auto,Oregon,124.380223,Four-Door Car
AA69265,3964.730745,Bachelor,F,60817.0,103.0,1.0,Personal Auto,Nevada,494.4,Four-Door Car
ZT86224,10901.22525,Bachelor,M,72257.0,90.0,0.0,Personal Auto,Nevada,408.415481,Four-Door Car
GW89148,16304.29777,Doctor,M,90008.0,137.0,0.0,Personal Auto,California,406.986034,SUV
EJ97834,2619.478929,High School or Below,F,93987.0,65.0,0.0,Personal Auto,Nevada,251.321448,Two-Door Car
VM66678,14024.35839,High School or Below,F,81872.0,115.0,0.0,Personal Auto,Oregon,256.43803,Four-Door Car
OY34553,24320.64401,Bachelor,F,60221.0,67.0,0.0,Personal Auto,Nevada,238.561687,Four-Door Car
JL49772,24249.33685,Bachelor,F,33651.0,69.0,1.0,Personal Auto,Arizona,328.65413,Four-Door Car
ZO44848,20864.30762,College,F,0.0,61.0,0.0,Special Auto,California,216.08671,Four-Door Car
TW66679,8823.852473,High School or Below,M,75741.0,109.0,0.0,Corporate Auto,Oregon,217.188864,SUV
RP98585,7610.203455,Master,M,38086.0,96.0,0.0,Personal Auto,Arizona,243.237741,Two-Door Car
XK83294,7486.171898,High School or Below,F,38725.0,64.0,0.0,Corporate Auto,California,307.2,Two-Door Car
VZ43707,8763.449964,High School or Below,M,20132.0,86.0,3.0,Corporate Auto,Nevada,412.8,Four-Door Car
RO89767,27386.15024,Master,M,0.0,105.0,0.0,Personal Auto,Arizona,451.13986,Luxury
UN49741,11121.62179,High School or Below,M,44299.0,106.0,5.0,Personal Auto,Oregon,754.260616,SUV
SY46862,5657.685223,High School or Below,M,98917.0,139.0,0.0,Corporate Auto,Arizona,336.612234,Luxury
ZY60545,18938.53677,College,F,91535.0,67.0,1.0,Personal Auto,California,126.634634,Four-Door Car
WP62115,13865.83107,College,F,53484.0,70.0,0.0,Corporate Auto,Washington,333.051529,Two-Door Car
NK16909,8188.91743,Doctor,M,45318.0,103.0,0.0,Personal Auto,Oregon,494.4,SUV
BQ41371,5626.530435,Bachelor,F,46897.0,70.0,0.0,Personal Auto,Oregon,344.377218,Four-Door Car
QF29828,3208.919835,Master,F,40135.0,80.0,0.0,Personal Auto,Arizona,78.008093,Four-Door Car
LP59331,5282.543094,College,M,38606.0,68.0,0.0,Personal Auto,Arizona,413.288851,Four-Door Car
NJ46471,8696.7107,Bachelor,F,56550.0,73.0,3.0,Corporate Auto,Oregon,162.775889,Four-Door Car
KX53892,5259.444853,College,F,61146.0,65.0,0.0,Personal Auto,Oregon,273.018929,Four-Door Car
YP37291,7854.771821,High School or Below,M,36409.0,66.0,0.0,Personal Auto,Nevada,316.8,Four-Door Car
RX93631,6438.97103,Bachelor,F,90035.0,80.0,0.0,Personal Auto,Arizona,141.628547,Four-Door Car
GS26763,11633.57855,Bachelor,F,39669.0,98.0,0.0,Personal Auto,California,492.935479,Two-Door Car
SK74843,2442.422113,Master,F,57963.0,61.0,0.0,Personal Auto,Arizona,42.160829,Four-Door Car
AG47947,14024.35839,High School or Below,F,81872.0,115.0,0.0,Personal Auto,Washington,256.43803,Four-Door Car
LQ23049,2491.257604,High School or Below,F,25965.0,65.0,0.0,Personal Auto,California,329.206567,Four-Door Car
VF10088,3410.199334,High School or Below,F,59662.0,85.0,0.0,Personal Auto,Arizona,10.168824,Four-Door Car
OJ65428,3842.028065,College,M,27906.0,102.0,0.0,Personal Auto,Nevada,489.6,Four-Door Car
ZF48094,3339.853704,High School or Below,F,51032.0,83.0,0.0,Personal Auto,Oregon,349.954886,Four-Door Car
TN56613,5358.269985,Bachelor,F,83771.0,133.0,0.0,Personal Auto,Arizona,482.328161,Luxury
IA33339,9268.672154,Bachelor,F,57052.0,115.0,1.0,Corporate Auto,Oregon,483.62724,SUV
UB28078,4200.373728,Master,M,51510.0,106.0,0.0,Personal Auto,California,688.547375,Four-Door Car
ZK60855,4829.571981,College,F,34819.0,61.0,0.0,Corporate Auto,Oregon,185.898327,Four-Door Car
CM73149,14244.73069,Bachelor,F,31189.0,122.0,0.0,Personal Auto,California,585.6,Luxury
SC81807,4095.201692,College,F,32180.0,103.0,0.0,Special Auto,California,558.835255,Luxury
DS57918,33718.8424,Bachelor,M,27500.0,114.0,0.0,Corporate Auto,California,472.280461,SUV
TN29644,7540.054749,College,F,67018.0,94.0,0.0,Personal Auto,California,104.427573,Four-Door Car
UL17918,2821.002026,Bachelor,M,0.0,77.0,0.0,Corporate Auto,Arizona,436.369797,Two-Door Car
MJ25422,36695.90627,College,F,0.0,199.0,0.0,Personal Auto,Oregon,1062.090461,Luxury
FG21377,19731.34147,Bachelor,F,33588.0,62.0,0.0,Corporate Auto,California,419.921897,Four-Door Car
BQ15946,6685.069081,Doctor,M,56270.0,83.0,0.0,Personal Auto,Oregon,398.4,Four-Door Car
CO53249,8408.317401,College,M,82800.0,70.0,0.0,Corporate Auto,Arizona,442.194796,Four-Door Car
XS83731,7371.58568,College,F,0.0,68.0,0.0,Personal Auto,Arizona,425.137341,Four-Door Car
VH41477,4742.106389,High School or Below,M,63891.0,119.0,0.0,Corporate Auto,Oregon,7.651121,Two-Door Car
AT13963,15865.166,Master,F,43946.0,133.0,0.0,Corporate Auto,Washington,415.98615,Luxury
XU49878,5396.311664,Bachelor,M,62039.0,68.0,1.0,Personal Auto,Washington,265.877583,Four-Door Car
RY10920,4330.38602,College,M,60475.0,107.0,0.0,Personal Auto,Oregon,513.6,Four-Door Car
OC32181,5708.024308,High School or Below,F,70279.0,71.0,0.0,Special Auto,Nevada,331.231484,Four-Door Car
OE19653,3500.855508,High School or Below,F,0.0,93.0,0.0,Personal Auto,Oregon,446.4,Two-Door Car
WG39961,3919.366722,High School or Below,F,66676.0,97.0,0.0,Personal Auto,Oregon,558.099357,Four-Door Car
QY78671,2910.317298,High School or Below,M,12048.0,77.0,0.0,Corporate Auto,Arizona,369.6,Four-Door Car
SY48591,4827.77681,College,F,0.0,68.0,0.0,Personal Auto,Arizona,326.4,Four-Door Car
SM16060,4811.740943,College,F,0.0,68.0,0.0,Personal Auto,Arizona,619.07199,Two-Door Car
FW53453,7834.151482,Master,F,36094.0,99.0,1.0,Personal Auto,California,456.50357,Two-Door Car
KU42210,14666.23121,Bachelor,M,0.0,61.0,0.0,Corporate Auto,Arizona,439.2,Four-Door Car
XR74789,7199.645715,College,F,63328.0,89.0,0.0,Personal Auto,Washington,427.2,Two-Door Car
GB39602,3914.719645,High School or Below,M,0.0,112.0,0.0,Corporate Auto,Nevada,587.861936,Luxury
SK93727,9470.273932,High School or Below,F,36121.0,118.0,0.0,Personal Auto,Washington,1107.145019,Four-Door Car
OM37845,5479.555081,Master,M,56005.0,68.0,1.0,Personal Auto,California,326.4,Four-Door Car
VR45143,2488.241391,High School or Below,F,48597.0,71.0,5.0,Corporate Auto,Arizona,305.697525,Four-Door Car
GF35623,5886.615741,High School or Below,F,0.0,81.0,0.0,Personal Auto,California,583.2,Four-Door Car
AF47139,8406.385414,College,F,42540.0,70.0,0.0,Personal Auto,Oregon,43.548973,Four-Door Car
IS48950,8685.91529,College,M,87544.0,109.0,1.0,Corporate Auto,California,523.2,SUV
NC98544,25030.37545,High School or Below,M,26292.0,80.0,2.0,Personal Auto,Nevada,384.0,Two-Door Car
AD12500,17822.56375,High School or Below,F,42696.0,228.0,0.0,Personal Auto,California,1273.741085,Luxury
ZE59681,2798.679988,College,M,88009.0,71.0,0.0,Corporate Auto,Nevada,266.52482,Two-Door Car
JQ91314,3288.6575,College,M,0.0,97.0,0.0,Personal Auto,Washington,1026.315988,Four-Door Car
WX92260,2004.350666,College,F,0.0,66.0,4.0,Corporate Auto,Washington,316.8,Four-Door Car
MO21402,13736.1325,Master,F,16181.0,181.0,0.0,Personal Auto,Oregon,1261.319869,SUV
QY41319,4411.65582,College,M,0.0,62.0,0.0,Personal Auto,Oregon,446.4,Two-Door Car
WE90911,5392.440611,Bachelor,F,75438.0,136.0,0.0,Personal Auto,Arizona,438.480672,SUV
KB90888,2561.576924,High School or Below,F,0.0,73.0,0.0,Corporate Auto,Oregon,842.87608,Two-Door Car
NN87570,6057.07208,Bachelor,M,27681.0,83.0,0.0,Corporate Auto,Oregon,398.4,Two-Door Car
PD94315,22256.69368,Bachelor,F,23444.0,196.0,0.0,Corporate Auto,Arizona,940.8,SUV
IN65727,2693.530229,Master,F,63684.0,68.0,0.0,Personal Auto,Washington,343.889585,Two-Door Car
FB76635,4296.604128,College,F,61737.0,107.0,0.0,Personal Auto,Oregon,495.670802,Luxury
RF58958,11624.82149,High School or Below,M,0.0,113.0,0.0,Personal Auto,California,813.6,Four-Door Car
AZ15952,8749.496793,Bachelor,M,52373.0,111.0,0.0,Personal Auto,Oregon,186.160527,Four-Door Car
KP22549,3155.911309,Bachelor,M,58213.0,79.0,0.0,Personal Auto,Oregon,39.714767,Four-Door Car
QC34927,3317.904817,High School or Below,M,74142.0,83.0,0.0,Personal Auto,California,398.4,Two-Door Car
WD87578,7821.188278,High School or Below,F,0.0,109.0,0.0,Personal Auto,Nevada,784.8,Four-Door Car
ER51965,4240.925575,College,M,49746.0,111.0,3.0,Corporate Auto,Washington,589.298521,Four-Door Car
LA53648,8992.779137,High School or Below,F,0.0,129.0,0.0,Personal Auto,California,1059.572464,SUV
FX73249,7304.15545,Bachelor,M,0.0,104.0,0.0,Personal Auto,Oregon,499.2,Four-Door Car
WF53890,5217.513287,Bachelor,F,39854.0,66.0,0.0,Personal Auto,Arizona,261.930545,Two-Door Car
QL35310,2725.356404,Master,F,36650.0,69.0,1.0,Corporate Auto,Nevada,56.60333,Four-Door Car
FY30870,18569.50063,High School or Below,F,32756.0,93.0,0.0,Personal Auto,California,381.118731,Two-Door Car
JF73533,9985.366015,College,M,36268.0,86.0,1.0,Personal Auto,Nevada,531.164627,Four-Door Car
IW70308,8257.666512,Bachelor,F,23815.0,73.0,0.0,Personal Auto,Oregon,424.330166,Four-Door Car
ZS50183,8002.308333,College,F,0.0,107.0,0.0,Corporate Auto,Arizona,513.6,SUV
EU38033,5897.745369,High School or Below,M,39188.0,74.0,0.0,Personal Auto,Nevada,355.2,Four-Door Car
ZJ86769,4686.469674,College,M,58089.0,118.0,0.0,Personal Auto,Nevada,566.4,SUV
JZ90556,5943.07303,High School or Below,F,62120.0,74.0,0.0,Corporate Auto,Oregon,28.31732,Four-Door Car
OQ43721,2648.471057,High School or Below,F,26540.0,69.0,0.0,Personal Auto,Oregon,378.432035,Four-Door Car
NI71089,4650.063763,College,M,28215.0,65.0,0.0,Personal Auto,California,468.0,Two-Door Car
ZF84966,44856.11397,Doctor,F,61675.0,123.0,0.0,Corporate Auto,Nevada,482.550044,SUV
LN11802,26570.34335,Master,M,0.0,100.0,0.0,Personal Auto,California,480.0,Luxury
CG92708,2951.294057,College,F,69600.0,74.0,0.0,Personal Auto,Nevada,341.396161,Four-Door Car
TH59993,2464.510412,College,F,40982.0,62.0,0.0,Corporate Auto,California,106.665934,Four-Door Car
